,date,2772803,2772804,2772805,2772806,2772807,2772808,2772809,2772810,2772811,2772812,2772813,2772814,2772815,2772816,2772817,2772818,2772819,2772820,2772821,2772822,2772859,2772860,2772861,2772862,2772863,2772864,2772865,2772866,2772867,2772868,2772869,2772870,2772871,2772872,2772873,2772874,2772875,2772876,2772877,2772878,2772879,2772914,2772915,2772916,2772917,2772918,2772919,2772920,2772921,2772922,2772923,2772924,2772925,2772926,2772927,2772928,2772929,2772930,2772931,2772932,2772933,2772934,2772980,2772981,2772982
123,2020-12-02,55.0,55.0,55.0,-265.0,-195.0,-195.0,-59.0,0.0,0.0,75.0,-23.4,98.0,98.0,66.0,-99.0,-62.0,38.0,43.0,75.0,-2.0,-26.0,-2.0,-26.0,0.0,0.0,-2.0,-32.0,0.0,0.0,-64.0,-5.9,0.0,0.0,-58.0,108.0,66.0,0.0,0.0,83.0,58.0,39.0,83.0,0.0,88.0,-2.0,-2.0,-26.0,98.0,3.0,105.0,-149.0,-15.0,0.0,-4.0,0.0,0.0,0.0,0.0,-58.0,0.0,0.0,-2.0,-2.0,59.0,0.0
124,2020-12-04,52.0,52.0,52.0,95.0,-55.0,-55.0,38.0,0.0,0.0,92.0,-30.6,145.25,145.25,0.0,76.0,0.0,-85.0,38.0,0.0,1.0,55.0,1.0,55.0,0.0,-21.0,-19.0,-137.0,0.0,0.0,0.0,43.4,0.0,0.0,0.0,-10.0,0.0,12.0,29.0,-42.0,-59.0,42.0,-38.0,-3.0,0.0,1.0,1.0,-22.0,98.0,117.0,-12.0,105.0,39.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-11.0,0.0
125,2020-12-07,79.0,79.0,79.0,-214.0,-13.0,-13.0,31.0,0.0,0.0,1.0,17.4,-105.83333333333333,-105.83333333333333,0.0,27.0,69.0,-116.0,38.0,-6.0,-2.0,-31.0,-2.0,-31.0,0.0,39.0,41.0,57.0,0.0,0.0,0.0,21.1,0.0,0.0,0.0,105.0,0.0,0.0,0.0,83.0,63.0,38.0,83.0,4.0,-77.0,-2.0,-2.0,-25.0,97.0,116.0,198.0,25.0,175.0,11.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,29.0,0.0
126,2020-12-08,53.0,53.0,53.0,-182.0,-98.0,-98.0,-98.0,0.0,0.0,4.0,39.6,-135.1,-163.33333333333334,0.0,75.0,-58.0,38.0,39.0,-74.0,-74.0,-22.0,-74.0,-22.0,-11.0,42.0,44.0,85.0,-118.0,0.0,0.0,-18.0,0.0,0.0,0.0,0.0,0.0,105.5,34.0,-42.0,-58.0,-42.0,-42.0,-72.0,-84.0,-74.0,-74.0,-22.0,-113.0,-113.0,-29.0,53.5,-15.0,-54.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.0,-74.0,-38.4,0.0
127,2020-12-09,65.0,65.0,65.0,-101.0,-99.0,-99.0,-99.0,0.0,0.0,28.0,-65.6,-61.5,-164.66666666666666,67.0,76.0,68.0,40.0,38.0,-76.0,-76.0,-26.0,-76.0,-26.0,16.0,53.0,51.0,-168.0,-119.0,40.0,38.0,0.0,38.0,40.0,14.666666666666666,37.0,67.0,0.0,0.0,78.0,59.0,37.0,83.0,-79.0,4.0,-76.0,-76.0,-26.0,-110.0,-110.0,4.0,-152.0,-28.0,11.0,-2.0,40.0,28.5,28.5,0.0,38.0,40.0,40.0,-76.0,-76.0,-58.666666666666664,38.0
128,2020-12-10,139.0,139.0,139.0,358.0,198.0,309.0,38.0,0.0,0.0,16.0,-8.8,-4.666666666666666,-2.5,63.0,-89.0,73.0,-20.0,-72.0,-80.0,-80.0,-27.0,-80.0,-27.0,-19.0,-22.0,-24.0,202.0,239.0,0.0,34.0,26.4,0.0,0.0,51.333333333333336,-170.0,63.0,-73.0,-73.0,-42.0,-58.0,-42.0,-42.0,-78.0,86.0,-80.0,-80.0,-25.0,-9.0,1.0,-32.0,-149.0,-62.0,-77.0,-5.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,-80.0,-80.0,-39.6,0.0
129,2020-12-11,-184.0,-184.0,-184.0,0.0,70.0,70.0,78.0,0.0,0.0,3.0,26.6,278.0,278.0,25.0,-42.0,72.0,-155.0,43.0,-3.0,2.0,55.0,2.0,-1.0,41.0,38.0,40.0,-288.0,0.0,41.0,35.0,-10.9,39.0,41.0,26.333333333333332,39.0,25.0,14.0,31.0,78.0,59.0,39.0,78.0,4.0,6.0,2.0,2.0,-21.0,-4.0,8.0,26.0,17.5,-10.0,-43.0,-4.0,18.0,41.0,41.0,41.0,38.0,41.0,41.0,2.0,2.0,89.16666666666667,39.0
130,2020-12-14,62.0,62.0,62.0,-117.0,-48.0,-48.0,13.0,0.0,0.0,84.0,1.8,-270.7692307692308,-270.7692307692308,0.0,35.0,72.0,39.0,38.0,-6.0,3.0,-26.0,3.0,-26.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,56.5,0.0,0.0,0.0,109.0,0.0,105.5,33.0,-42.0,-62.0,38.0,-42.0,4.0,0.0,3.0,3.0,-26.0,-107.0,-107.0,-12.0,-152.5,-42.0,-63.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,-16.0,0.0
131,2020-12-15,103.0,103.0,103.0,145.0,199.0,191.0,38.0,0.0,0.0,80.0,15.8,178.0,135.0,66.0,3.0,-59.0,-68.0,42.0,3.0,88.0,56.0,88.0,16.0,28.0,44.0,42.0,197.0,241.0,40.0,39.0,0.6,37.0,40.0,28.333333333333332,76.0,66.0,15.0,33.0,82.0,62.0,37.0,82.0,81.0,-79.0,88.0,88.0,31.0,100.0,7.0,31.0,110.5,-10.0,-3.0,-1.0,40.0,42.5,42.5,40.0,39.0,40.0,40.0,88.0,88.0,-7.0,37.0
132,2020-12-16,143.0,143.0,143.0,-270.0,197.0,16.0,77.0,0.0,0.0,68.0,39.6,147.875,147.875,5.0,79.0,-62.0,38.0,-23.0,-79.0,-79.0,-26.0,-79.0,0.0,15.0,10.0,8.0,-102.0,0.0,40.0,38.0,13.0,38.0,40.0,21.333333333333332,16.0,5.0,0.0,0.0,-43.0,62.0,38.0,78.0,-81.0,9.0,-79.0,-79.0,-26.0,-109.0,-109.0,-27.0,-151.0,-16.0,26.0,-11.0,40.0,0.0,0.0,-45.0,-58.0,40.0,40.0,-79.0,-79.0,37.5,38.0
133,2020-12-18,88.0,88.0,88.0,0.0,198.0,28.0,39.0,0.0,0.0,2.0,54.8,80.0,80.0,11.0,76.0,-63.0,43.0,-68.0,-79.0,-79.0,-27.0,-79.0,-27.0,-81.0,76.0,78.0,-247.0,0.0,-61.0,-61.0,25.4,-63.0,-61.0,-63.0,-9.0,11.0,-69.0,-69.0,-42.0,-63.0,-42.0,-42.0,-81.0,84.0,-79.0,-79.0,-29.0,-105.0,-105.0,-32.0,68.5,-98.0,4.0,29.0,-61.0,-83.0,-83.0,-44.0,-61.0,-61.0,-61.0,-79.0,-79.0,24.166666666666668,-63.0
134,2020-12-21,74.0,74.0,74.0,157.0,197.0,233.0,38.0,0.0,0.0,12.0,81.2,118.4,53.25,0.0,17.0,-62.0,38.0,38.0,1.0,8.0,-21.0,8.0,-21.0,0.0,-7.0,-5.0,-241.0,-119.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.0,0.0,0.0,0.0,-37.0,-58.0,38.0,-39.0,10.0,-78.0,8.0,8.0,-26.0,-12.0,0.0,-10.0,-148.0,-7.0,-49.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,29.0,0.0
135,2020-12-22,3.0,3.0,3.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,22.0,11.8,-49.699999999999996,-49.699999999999996,0.0,-62.0,-58.0,38.0,-80.0,-3.0,2.0,-26.0,2.0,4.0,-4.0,-2.0,-4.0,116.0,0.0,41.0,33.0,-6.5,39.0,41.0,17.0,0.0,0.0,0.0,0.0,-42.0,59.0,-42.0,-42.0,0.0,-77.0,2.0,2.0,-26.0,-5.0,6.0,-28.0,12.0,-61.0,109.0,-21.0,41.0,27.0,27.0,-44.0,39.0,41.0,41.0,2.0,2.0,-25.333333333333332,39.0
136,2020-12-28,68.0,68.0,68.0,0.0,-99.0,-99.0,39.0,0.0,0.0,23.0,-17.0,62.0,62.0,0.0,-47.0,0.0,-81.0,-42.0,-85.0,-85.0,-27.0,-77.0,15.0,12.0,-30.0,-32.0,5.0,0.0,0.0,0.0,-24.5,0.0,0.0,0.0,26.0,0.0,0.0,0.0,-43.0,58.0,43.0,78.0,-79.0,6.0,-85.0,-85.0,-25.0,-10.0,0.0,-4.0,18.0,-14.0,-27.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.0,-85.0,58.0,0.0
137,2020-12-29,-99.0,-99.0,-99.0,-60.0,72.0,72.0,55.0,0.0,0.0,71.0,16.0,-25.333333333333332,-25.333333333333332,0.0,40.0,0.0,42.0,39.0,-79.0,-79.0,-26.0,-79.0,3.0,0.0,-9.0,-10.0,88.0,0.0,0.0,35.0,-7.0,0.0,41.0,-14.0,21.0,0.0,0.0,0.0,83.0,58.0,39.0,83.0,-74.0,86.0,-79.0,-79.0,-26.0,-5.0,117.0,-2.0,-20.0,-17.0,-13.0,-7.0,41.0,0.0,0.0,0.0,39.0,41.0,41.0,-79.0,-79.0,30.0,0.0
138,2020-12-30,77.0,77.0,77.0,42.0,85.0,85.0,42.0,0.0,0.0,82.0,68.6,-86.0,-86.0,-114.0,-3.0,-63.0,39.0,38.0,74.0,84.0,56.0,84.0,25.0,0.0,-5.0,-7.0,114.0,0.0,-61.0,-61.0,-30.7,-63.0,-61.0,-63.0,-92.0,-114.0,0.0,0.0,78.0,59.0,43.0,78.0,86.0,11.0,84.0,84.0,196.0,96.0,118.0,24.0,-74.5,-46.0,76.0,-10.0,-61.0,-28.0,-28.0,-27.0,-57.0,-61.0,-61.0,84.0,84.0,58.0,-63.0
139,2021-01-04,-358.0,-358.0,-358.0,54.0,-98.0,-98.0,-98.0,0.0,0.0,25.0,46.4,-276.9230769230769,-164.0,0.0,-151.0,0.0,37.0,38.0,76.0,85.0,-26.0,85.0,20.0,37.0,0.0,0.0,158.0,-122.0,0.0,0.0,-16.2,0.0,0.0,0.0,108.0,0.0,0.0,0.0,79.0,62.0,42.0,79.0,87.0,-74.0,85.0,85.0,-26.0,96.0,117.0,24.0,-67.0,-10.0,10.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,60.0,0.0
140,2021-01-05,57.0,57.0,57.0,204.0,-99.0,-99.0,-99.0,0.0,0.0,100.0,33.4,-209.33333333333334,-246.66666666666666,62.0,-200.0,69.0,39.0,-126.0,-3.0,6.0,-26.0,6.0,-14.0,-10.0,4.0,2.0,-99.0,-43.0,-60.0,-60.0,0.0,-62.0,-60.0,-15.0,-186.0,62.0,-71.0,-71.0,83.0,-62.0,-38.0,-38.0,4.0,0.0,6.0,6.0,-26.0,-5.0,9.0,-33.0,-149.0,299.0,23.0,-15.5,-60.0,-10.0,-10.0,-28.0,-57.0,-60.0,-60.0,6.0,6.0,-40.0,-62.0
141,2021-01-07,131.0,131.0,131.0,185.0,148.0,148.0,38.0,0.0,0.0,75.0,38.2,248.0,248.0,0.0,-70.0,-62.0,43.0,42.0,76.0,85.0,55.0,85.0,55.0,-79.0,-63.0,-61.0,-90.0,0.0,-61.0,-61.0,-29.4,-59.0,-61.0,-59.0,0.0,0.0,0.0,0.0,-37.0,-59.0,-37.0,-37.0,86.0,164.0,85.0,85.0,28.0,-7.0,4.0,-28.0,-148.5,-13.0,89.0,87.5,-61.0,-82.0,-82.0,-39.0,-57.0,-61.0,-61.0,85.0,85.0,88.0,-59.0
142,2021-01-11,52.0,52.0,52.0,187.0,-99.0,-99.0,39.0,0.0,0.0,46.0,-47.2,-424.6666666666667,-424.6666666666667,0.0,79.0,72.0,-55.0,43.0,4.0,8.0,55.0,8.0,55.0,65.0,77.0,79.0,202.0,0.0,40.0,38.0,41.6,38.0,40.0,78.0,-36.0,0.0,105.5,31.0,79.0,59.0,38.0,79.0,6.0,83.0,8.0,8.0,-26.0,-3.0,7.0,115.0,-90.5,-1.0,34.0,-11.5,40.0,66.5,66.5,40.0,38.0,40.0,40.0,8.0,8.0,59.0,38.0
143,2021-01-12,141.0,141.0,141.0,0.0,-140.0,-140.0,-140.0,0.0,0.0,15.0,29.0,-91.0,-162.66666666666666,0.0,10.0,68.0,-78.0,38.0,-3.0,-83.0,-30.0,-83.0,11.0,0.0,0.0,0.0,-320.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.0,63.0,36.0,82.0,-81.0,-72.0,-83.0,-83.0,-30.0,-11.0,-1.0,-17.0,55.0,-18.0,-36.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.0,-83.0,-7.333333333333333,0.0
144,2021-01-13,89.0,89.0,89.0,0.0,-55.0,-55.0,39.0,0.0,0.0,12.0,-72.0,-146.4,-400.55555555555554,-119.0,79.0,71.0,42.0,38.0,-87.0,-87.0,-31.0,-85.0,-31.0,-11.0,80.0,78.0,-6.0,236.0,41.0,39.0,-12.5,39.0,0.0,25.666666666666668,-58.0,-119.0,0.0,0.0,-42.0,62.0,39.0,-41.0,-81.0,0.0,-87.0,-87.0,-29.0,-104.0,-104.0,-27.0,-148.0,-75.0,-50.0,0.0,41.0,4.0,4.0,0.0,39.0,41.0,41.0,-87.0,-87.0,58.4,39.0
145,2021-01-18,206.0,206.0,206.0,-20.0,197.0,256.0,75.0,0.0,0.0,36.0,79.8,-33.0,-80.0,129.0,-127.0,73.0,38.0,37.0,2.0,8.0,-26.0,8.0,-26.0,66.0,80.0,78.0,125.0,-122.0,41.0,35.0,-16.9,43.0,41.0,82.33333333333333,108.0,129.0,0.0,0.0,84.0,-59.0,35.0,-38.0,6.0,4.0,8.0,8.0,-26.0,-9.0,1.0,-29.0,-74.0,-75.0,6.0,-18.0,41.0,87.5,87.5,0.0,39.0,41.0,41.0,8.0,8.0,88.0,43.0
146,2021-01-19,-358.0,-358.0,-358.0,-359.0,-102.0,-102.0,-102.0,0.0,0.0,15.0,-30.6,-203.33333333333334,-218.9090909090909,0.0,76.0,72.0,42.0,10.0,0.0,4.0,-25.0,4.0,-25.0,0.0,79.0,78.0,190.0,-118.0,0.0,35.0,-18.0,0.0,0.0,30.0,104.0,0.0,14.0,30.0,79.0,62.0,38.0,79.0,6.0,84.0,4.0,4.0,-23.0,97.0,116.0,197.0,55.5,298.0,-46.0,276.5,40.0,0.0,0.0,0.0,39.0,40.0,40.0,4.0,4.0,58.0,0.0
147,2021-01-20,117.0,117.0,117.0,-109.0,-99.0,-99.0,39.0,0.0,0.0,-119.0,79.2,157.5,121.71428571428572,0.0,-6.0,72.0,38.0,42.0,1.0,7.0,-23.0,7.0,-23.0,69.0,80.0,78.0,-275.0,-118.0,40.0,34.0,-15.5,38.0,40.0,81.33333333333333,-19.0,0.0,0.0,0.0,78.0,57.0,42.0,83.0,1.0,5.0,7.0,7.0,-25.0,-6.0,4.0,-29.0,248.0,19.0,5.0,-21.0,40.0,0.0,0.0,40.0,38.0,40.0,40.0,7.0,7.0,17.0,38.0
148,2021-01-21,116.0,116.0,116.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,4.0,8.4,45.81818181818182,45.81818181818182,0.0,79.0,69.0,43.0,43.0,-6.0,-2.0,-31.0,-2.0,-31.0,80.0,0.0,0.0,-54.0,0.0,0.0,34.0,25.6,0.0,0.0,78.66666666666667,104.0,0.0,17.5,32.0,-43.0,58.0,43.0,83.0,4.0,167.0,-2.0,-2.0,-29.0,-6.0,-1.0,-28.0,-55.5,63.0,85.0,-18.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,-2.0,-2.0,118.0,0.0
149,2021-01-22,-6.0,-6.0,-6.0,0.0,-99.0,-99.0,41.0,0.0,0.0,32.0,-50.0,46.666666666666664,46.666666666666664,0.0,-42.0,-62.0,39.0,-174.0,-7.0,-1.0,-31.0,-1.0,-31.0,0.0,7.0,9.0,-98.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,-23.0,0.0,15.0,30.0,78.0,63.0,-43.0,-43.0,5.0,6.0,-1.0,-1.0,-29.0,101.0,121.0,-21.0,251.0,-99.0,1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-15.75,0.0
150,2021-01-26,171.0,171.0,171.0,193.0,198.0,177.0,42.0,0.0,0.0,15.0,37.6,-129.45454545454547,44.0,62.0,-124.0,-57.0,42.0,-134.0,-78.0,-78.0,-26.0,-78.0,-26.0,19.0,-63.0,-61.0,106.0,-119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,-38.0,62.0,38.0,-38.0,-76.0,1.0,-78.0,-78.0,-26.0,-109.0,-109.0,-31.0,45.0,-86.0,-80.0,-1.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,-78.0,-78.0,-108.66666666666667,0.0
151,2021-01-27,88.0,88.0,88.0,0.0,-98.0,-98.0,39.0,0.0,0.0,26.0,-120.2,120.8,57.75,62.0,-24.0,-62.0,22.0,38.0,-3.0,3.0,-27.0,3.0,-27.0,0.0,77.0,79.0,-141.0,-119.0,-61.0,-61.0,0.0,-63.0,-61.0,-63.0,104.0,62.0,0.0,0.0,-42.0,-66.0,-46.0,-46.0,9.0,-5.0,3.0,3.0,-25.0,-6.0,4.0,-25.0,-23.5,-41.0,5.0,-23.0,-61.0,-84.0,-84.0,0.0,-61.0,-61.0,-61.0,3.0,3.0,119.0,-63.0
152,2021-01-28,73.0,73.0,73.0,313.0,197.0,313.0,42.0,0.0,0.0,22.0,-135.0,30.4,82.0,0.0,-35.0,72.0,38.0,42.0,-7.0,-1.0,56.0,-1.0,56.0,79.0,76.0,78.0,-102.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.5,30.0,83.0,59.0,38.0,83.0,0.0,1.0,-1.0,-1.0,-26.0,-10.0,8.0,67.0,-148.0,-55.0,82.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,19.599999999999998,0.0
153,2021-01-29,69.0,69.0,69.0,380.0,198.0,310.0,36.0,0.0,0.0,-254.0,-39.4,-328.6666666666667,-152.25,0.0,79.0,69.0,38.0,43.0,75.0,85.0,55.0,85.0,55.0,66.0,40.0,38.0,202.0,239.0,40.0,34.0,-3.8,38.0,40.0,78.66666666666667,-53.0,0.0,103.5,26.0,79.0,62.0,38.0,79.0,83.0,87.0,85.0,85.0,33.0,95.0,117.0,95.0,-153.0,125.0,-1.0,-0.5,40.0,41.0,41.0,40.0,38.0,40.0,40.0,85.0,85.0,88.0,38.0
154,2021-02-01,79.0,79.0,79.0,-26.0,199.0,-196.0,-54.0,0.0,0.0,7.0,-85.2,208.0,-64.39999999999999,0.0,-211.0,0.0,-352.0,38.0,-79.0,-79.0,-31.0,-79.0,-31.0,0.0,0.0,0.0,-77.0,160.0,0.0,0.0,17.5,0.0,0.0,0.0,104.0,0.0,0.0,0.0,-38.0,-58.0,-39.0,-39.0,-80.0,-86.0,-79.0,-79.0,-29.0,-5.0,5.0,-32.0,248.5,-98.0,-85.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.0,-79.0,147.0,0.0
155,2021-02-02,-140.0,-140.0,-140.0,-72.0,203.0,93.0,37.0,0.0,0.0,83.0,-140.0,51.63636363636363,90.83333333333333,0.0,79.0,-59.0,38.0,38.0,-80.0,-80.0,-24.0,-80.0,-16.0,0.0,-14.0,-16.0,198.0,0.0,0.0,0.0,29.1,0.0,0.0,0.0,12.0,0.0,0.0,0.0,-39.0,-58.0,43.0,-39.0,-84.0,-83.0,-80.0,-80.0,-24.0,-108.0,-108.0,59.0,3.0,44.0,-71.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.0,-80.0,-66.0,0.0
156,2021-02-04,85.0,85.0,85.0,-144.0,-96.0,-96.0,38.0,0.0,0.0,5.0,-56.6,218.0,218.0,-114.0,37.0,-58.0,39.0,42.0,-81.0,-81.0,-30.0,-78.0,-18.0,2.0,-12.0,-10.0,-120.0,0.0,40.0,38.0,14.2,42.0,40.0,22.0,-70.0,-114.0,0.0,0.0,-38.0,-58.0,-42.0,-42.0,-80.0,-73.0,-81.0,-81.0,-30.0,96.0,4.0,-29.0,253.0,-26.0,13.0,-5.0,40.0,15.0,15.0,40.0,38.0,40.0,40.0,-81.0,-81.0,11.333333333333334,42.0
157,2021-02-05,142.0,142.0,142.0,58.0,-99.0,-99.0,43.0,0.0,0.0,1.0,-15.4,-13.090909090909092,-13.090909090909092,61.0,60.0,-58.0,39.0,-5.0,-7.0,165.0,55.0,165.0,1.0,57.0,46.0,44.0,199.0,235.0,41.0,39.0,0.0,39.0,41.0,41.0,30.0,61.0,103.0,30.0,79.0,57.0,39.0,79.0,163.0,3.0,165.0,165.0,117.0,96.0,4.0,22.0,-117.0,-5.0,-45.0,-18.0,41.0,41.5,41.5,41.0,39.0,41.0,41.0,165.0,165.0,30.0,39.0
158,2021-02-08,53.0,53.0,53.0,-195.0,-102.0,-102.0,42.0,0.0,0.0,34.0,-62.6,11.666666666666666,-99.375,66.0,79.0,-62.0,43.0,38.0,75.0,85.0,56.0,85.0,56.0,31.0,-2.0,0.0,-339.0,-122.0,0.0,0.0,0.5,0.0,0.0,0.0,-59.0,66.0,0.0,0.0,-39.0,62.0,41.0,-39.0,87.0,5.0,85.0,85.0,32.0,97.0,-107.0,-32.0,-153.0,1.0,86.0,-1.0,0.0,44.5,44.5,0.0,0.0,0.0,0.0,85.0,85.0,165.0,0.0
159,2021-02-09,-57.0,-57.0,-57.0,-11.0,137.0,137.0,42.0,0.0,0.0,7.0,-42.6,145.71428571428572,0.0,66.0,-46.0,73.0,39.0,39.0,-75.0,-75.0,-27.0,-75.0,-18.0,5.0,-4.0,-6.0,203.0,0.0,41.0,35.0,17.9,43.0,41.0,17.0,103.0,66.0,0.0,0.0,-42.0,-58.0,38.0,-43.0,-77.0,85.0,-75.0,-75.0,-21.0,-6.0,5.0,-24.0,-35.0,-24.0,-48.0,-7.5,41.0,30.0,30.0,41.0,39.0,41.0,41.0,-75.0,-75.0,4.8,43.0
160,2021-02-11,119.0,119.0,119.0,0.0,203.0,208.0,80.0,0.0,0.0,55.0,-40.4,-211.25,-70.0,0.0,-61.0,-62.0,39.0,38.0,79.0,167.0,56.0,165.0,56.0,61.0,76.0,78.0,98.0,-119.0,40.0,-25.0,25.6,42.0,40.0,-35.333333333333336,-119.0,0.0,0.0,0.0,81.0,58.0,42.0,81.0,163.0,87.0,167.0,165.0,118.0,198.0,231.0,201.0,-149.0,298.0,94.0,82.5,40.0,30.5,30.5,40.0,-19.0,40.0,40.0,165.0,165.0,30.0,42.0
161,2021-02-12,-124.0,-124.0,-124.0,-206.0,-5.0,-5.0,39.0,0.0,0.0,16.0,-129.8,84.0,60.8,-172.0,17.0,-58.0,38.0,42.0,-2.0,166.0,55.0,166.0,15.0,-36.0,-24.0,-26.0,202.0,42.0,-60.0,-60.0,18.8,-58.0,0.0,-58.0,-40.0,-172.0,12.0,31.0,-43.0,-58.0,-43.0,-43.0,164.0,-77.0,166.0,166.0,194.0,199.0,228.0,-29.0,-5.0,65.0,-13.0,-2.0,-60.0,-25.0,-25.0,-41.0,-58.0,-60.0,-60.0,166.0,166.0,-82.0,-58.0
162,2021-02-17,-217.0,-217.0,-217.0,0.0,34.0,34.0,37.0,0.0,0.0,-80.0,82.2,105.0,0.0,0.0,-10.0,0.0,39.0,39.0,5.0,9.0,-20.0,9.0,-20.0,0.0,0.0,0.0,-20.0,-122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,9.0,-30.0,-6.0,4.0,20.0,-152.0,-27.0,81.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0
163,2021-02-18,157.0,157.0,157.0,176.0,202.0,313.0,38.0,0.0,0.0,3.0,-35.6,-178.66666666666666,-234.0,78.0,0.0,-63.0,43.0,42.0,-2.0,2.0,-27.0,2.0,-17.0,2.0,17.0,18.0,-10.0,-3.0,41.0,35.0,-19.0,43.0,41.0,24.333333333333332,104.0,78.0,17.0,32.0,-39.0,-63.0,43.0,-39.0,4.0,5.0,2.0,2.0,-25.0,-6.0,3.0,-19.0,252.0,14.0,-64.0,-23.0,25.0,0.0,0.0,41.0,39.0,41.0,41.0,2.0,2.0,2.25,43.0
164,2021-02-19,-88.0,-88.0,-88.0,-204.0,199.0,33.0,42.0,0.0,0.0,42.0,79.2,69.125,79.0,0.0,80.0,68.0,42.0,38.0,-1.0,5.0,-26.0,5.0,-26.0,0.0,16.0,14.0,171.0,0.0,0.0,0.0,-1.1,0.0,0.0,0.0,103.0,0.0,0.0,0.0,-42.0,62.0,-42.0,-42.0,11.0,4.0,5.0,5.0,-26.0,-107.0,-107.0,-25.0,-35.0,-7.0,6.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,-19.5,0.0
165,2021-02-22,59.0,59.0,59.0,0.0,-102.0,-102.0,-102.0,0.0,0.0,20.0,21.6,-152.0,-152.0,0.0,-53.0,0.0,43.0,39.0,72.0,85.0,-28.0,85.0,-28.0,0.0,77.0,79.0,-55.0,0.0,0.0,0.0,-22.5,0.0,0.0,0.0,108.0,0.0,0.0,0.0,79.0,62.0,-39.0,-39.0,93.0,0.0,85.0,85.0,-25.0,97.0,6.0,131.0,41.5,102.0,3.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0,0.0
166,2021-02-23,58.0,58.0,58.0,50.0,198.0,83.0,82.0,0.0,0.0,64.0,79.4,-118.66666666666667,-118.66666666666667,62.0,-28.0,68.0,38.0,38.0,2.0,7.0,-27.0,7.0,-27.0,64.0,-130.0,-132.0,-198.0,13.0,41.0,41.0,7.6,44.0,41.0,43.333333333333336,109.0,62.0,105.5,27.0,79.0,59.0,44.0,79.0,5.0,-1.0,7.0,7.0,-29.0,101.0,120.0,-29.0,-152.0,299.0,0.0,-10.5,41.0,28.5,28.5,41.0,38.0,41.0,41.0,7.0,7.0,26.666666666666668,44.0
167,2021-02-24,-164.0,-164.0,-164.0,-199.0,-99.0,-99.0,42.0,0.0,0.0,95.0,-31.4,117.25,0.0,0.0,48.0,-62.0,42.0,39.0,-2.0,3.0,56.0,3.0,56.0,0.0,-42.0,-44.0,18.0,0.0,0.0,0.0,25.6,0.0,0.0,0.0,11.0,0.0,0.0,0.0,82.0,62.0,39.0,82.0,10.0,82.0,3.0,3.0,28.0,-3.0,2.0,-33.0,-58.0,18.0,39.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,13.333333333333334,0.0
168,2021-02-25,94.0,94.0,94.0,378.0,-99.0,-99.0,-99.0,0.0,0.0,14.0,-69.0,-158.0,59.2,61.0,-21.0,-59.0,-29.0,43.0,-80.0,-80.0,-27.0,-80.0,-10.0,13.0,-17.0,-15.0,2.0,239.0,40.0,34.0,0.0,38.0,40.0,24.666666666666668,-12.0,61.0,15.0,35.0,-37.0,-59.0,-37.0,-37.0,-78.0,0.0,-80.0,-80.0,-25.0,-108.0,-108.0,-19.0,-149.5,4.0,-57.0,-19.0,40.0,34.5,34.5,40.0,38.0,40.0,40.0,-80.0,-80.0,18.0,38.0
